z,ra,dec,bestObjID
0.04916326,168.74148,0.48968267,1237674650997489799
0.04916868,203.428,-1.9528195,1237655499201184004
0.04916941,242.39064,-0.41967896,1237668569858703468
0.04918197,211.35526,-0.81135569,1237648703515590916
0.04918338,130.1528,2.6384679,1237654601017852441
0.04918677,171.87781,1.5662872,1237654028718113021
0.0491895,247.37787,-0.8302869,1237648703531320103
0.0491896,191.48549,-2.3484723,1237671763711819906
0.04919723,171.43526,0.83257,1237648722300698788
0.04919893,175.34118,-2.3203023,1237671140943069342
0.04920085,170.9557,2.7014165,1237654030328332397
0.04920293,172.16732,2.0204144,1237651753470001318
0.04920978,242.09375,0.0091618679,1237648704602767946
0.04921278,214.25259,-1.2767923,1237655693547405578
0.04921488,131.40646,1.6066219,1237651753989046588
0.04921554,171.49419,0.8214892,1237648722300764169
0.04922131,161.74289,0.17594243,1237654670277607654
0.04922194,226.66386,-1.1063715,1237648702985404496
0.04922657,211.35073,-0.79292271,1237648703515590908
0.04922799,242.84439,-0.69076685,1237648703529354000
0.04923848,145.13401,1.7765072,1237653664719831241
0.04924702,235.82885,-1.2294408,1237655499215405375
0.04924816,136.333,-1.5127277,1237655177082110708
0.04924943,218.85241,-2.4861641,1237655691938758994
0.04925331,243.07789,-0.98610916,1237668569859096672
0.04926384,181.8241,0.8851725,1237674651540127851
0.04927764,243.21302,-1.1306298,1237648702992678957
0.04927867,192.72111,2.5961345,1237671264424100007
0.04928478,183.49495,1.6447712,1237651735221633099
0.04928757,221.01144,1.2402924,1237651752954560642
0.04929608,203.56252,-2.0734969,1237655499201249465
0.04929948,198.62675,1.485004,1237651735228252309
0.04929954,190.782,-2.7626485,1237671266569224424
0.04930117,207.67132,2.7699479,1237674602676682965
0.04930323,171.32151,2.4469133,1237651754006544487
0.04930781,203.57533,-1.4255268,1237655495979630884
0.04931395,154.63553,-0.99232414,1237648720145875110
0.04931947,185.63534,-1.2099012,1237648702967447657
0.04932608,244.55908,0.72966882,1237655551279301093
0.04932613,248.02157,0.13535015,1237648704605388899
0.04932797,124.57347,1.5605431,1237654604236455952
0.04933015,153.4716,-0.74404361,0
0.04933241,145.53755,2.470193,1237651754532143230
0.04933644,231.0044,1.337891,1237655468600066283
0.04933764,228.00932,0.47725266,1237648705133478263
0.0493424,170.83644,1.4946168,1237654028717654141
0.04934281,181.45545,0.54020404,1237674651003060390
0.04934492,233.0088,0.25387607,1237648721790828619
0.04935293,243.06097,-0.99317178,1237668569859096600
0.04935346,170.55142,2.9107992,1237651754543087698
0.04935395,170.60844,2.4835728,1237651754006216811
0.04935639,243.3326,-1.1737774,1237648702992679592
0.04935914,171.99743,0.16904464,1237674650462060678
0.04936093,243.04483,-1.0447523,1237648702992613711
0.04936718,149.70698,2.1589552,1237651753997107292
0.04936721,145.58961,2.5096875,1237651754532143279
0.04937574,242.50654,-0.32273411,1237648704066093463
0.04937889,191.48644,1.7999925,1237671266034319563
0.04939082,131.18678,2.2935433,1237653665787478494
0.04939391,212.50271,-1.0628414,1237648702979178626
0.04939759,142.27372,2.2372109,1237653665255457024
0.04940629,154.50652,0.14163109,1237651801236045997
0.04941173,171.23736,2.6130329,1237651754006479000
0.04941775,224.99033,-1.4509145,1237655693015253172
0.04942285,163.75347,0.70527865,1237648722297356423
0.04942411,231.21236,1.0980041,1237655468063261088
0.04942731,220.73625,1.1006018,1237651735237951635
0.0494328,171.89578,0.40883738,1237648721764024523
0.04943546,244.9646,-0.69635628,1237648703530271470
0.04945239,245.20661,-0.36906734,1237648704067273304
0.04945274,218.81365,-2.8805702,1237655691401887924
0.04945493,169.14376,0.73518325,1237648722299715803
0.04946224,221.59339,1.2284208,1237651752954757255
0.04946398,131.67445,1.7211432,1237653665250804310
0.04946987,234.35121,0.55403555,1237648705136230820
0.04947625,154.63704,-0.90917286,1237648720145875119
0.0494813,169.07883,0.49453999,1237674650997686515
0.04949205,185.30321,2.6902246,1237651754012639357
0.04950136,215.94591,2.7296755,1237651754562879865
0.04950706,212.858,-2.024374,1237655494909952137
0.04950739,143.80864,2.7589098,1237654604244844736
0.04951023,180.95156,0.85032536,1237674651539734666
0.04951217,220.73186,1.1511121,1237651735237951623
0.04951865,218.89234,-2.864808,1237655691401953512
0.04952084,204.08075,-1.5719405,1237655499738382494
0.04952114,205.60095,2.8087921,1237671992414699665
0.04953224,141.80628,2.2341737,1237653665255260284
0.04953266,172.02468,0.13220723,1237674650462060708
0.0495354,246.44037,-0.62022558,1237655549669539951
0.04954444,245.53881,-0.87255564,1237648672922272244
0.04955059,190.96746,-1.6305657,1237671266569683210
0.04955553,166.08985,0.1996974,1237674650459504728
0.04956391,221.51495,-1.2003442,1237648702983176219
0.04956877,214.42138,-0.14419765,1237648721245831352
0.04957389,153.58321,-0.85845158,1237648720145416509
0.04957435,216.88066,-0.59100022,1237648720710009127
0.04957863,131.24678,2.4763486,1237654604776210642
0.04957897,212.46525,-2.4868864,1237655494372884560
0.04958235,170.63198,1.3002996,1237651752395604108
0.04958686,172.49481,2.3133149,1237654029792116865
0.04958897,239.15139,1.0686411,1237648675603808635
0.04959126,232.79696,-0.25990623,1237648704061833634
0.04959149,130.14868,2.4770471,1237654601017852250
0.0496016,231.89703,0.28916359,1237648721790304642
0.04960647,171.7489,0.75854989,1237648722300895367
0.04960664,171.30525,1.6324577,1237651752932802654
0.04961957,130.1434,2.6113213,1237654601017851911
0.04962702,170.69868,1.0360298,1237674651535212719
0.04963266,231.96719,2.3614322,1237651737390285154
0.0496367,220.50099,1.2898211,1237651752954298561
0.04964566,169.71587,1.4947173,1237654028717129930
0.04964665,214.46798,0.36302113,1237648721782702298
0.0496467,166.00379,0.18201841,1237674650459439236
0.0496473,184.52837,1.8830909,1237651735758962838
0.04964941,129.97684,2.7093718,1237654605312557237
0.04965116,214.56675,-0.73934559,1237648703516967158
0.04965159,239.20053,2.6625198,1237651737930301861
0.0496516,185.58686,2.7776549,1237651736833163346
0.04965591,220.87612,-1.58132,1237655693013418287
0.04967591,172.21254,-0.17216732,1237648721227350138
0.04968249,221.79896,1.2296696,1237651752954888211
0.04969352,171.88942,2.9975864,1237651754543677633
0.04969367,230.4408,2.1932477,1237655469673545961
0.04969558,184.35339,1.6102725,1237651735222026445
0.04969842,173.7536,-2.6760687,1237671129660981506
0.04971086,169.61903,-0.83164227,1237674649387270284
0.04971319,243.32956,-1.1366846,1237648702992679581
0.04971409,236.44653,-2.0543183,1237655498141925639
0.04971738,227.75113,-2.6342643,1237655691405820069
0.04971778,170.40996,2.7145793,1237654030328070546
0.04972108,170.90109,0.32697207,1237648721763631279
0.04972409,184.03381,1.6106555,1237651735221829837
0.04972578,130.15753,2.6196636,1237654601017851913
0.04972621,191.16848,-0.089516191,1237671764249673908
0.04973259,160.6347,-0.69949409,1237654669203406855
0.04973553,172.08748,0.11656904,1237674650462126190
0.04973849,165.47954,0.19471232,1237674650459242580
0.04973957,174.11416,-2.9189812,1237671129124110635
0.04974259,131.70335,1.808237,1237653665250869570
0.04974629,214.13352,-1.1821537,1237655693547339997
0.04975093,214.62016,0.43918457,1237648705127645190
0.04975703,210.20839,2.0942335,1237674603751538929
0.04976335,220.57668,0.83999823,1237648722322259999
0.04977014,159.77356,2.241444,1237651736285020222
0.04977233,174.10519,-2.9437523,1237671129124110611
0.04977439,246.79053,0.46049685,1237648705141735988
0.04977495,159.25735,0.48551886,1237654670813364340
0.04977782,165.77745,0.19428669,1237648704569344132
0.04977832,220.83067,1.1713897,1237651735237951600
0.04977833,190.8438,-0.00074853533,1237671764786544829
0.04977922,220.82735,-1.2534416,1237655499745722593
0.04979019,145.14698,0.26223062,1237648721752359010
0.04709719,151.62945,1.0935807,1237648722828919001
0.04710075,191.38835,1.9708138,1237671764250525999
0.04710368,176.23969,-2.5081051,1237671126977282168
0.0471039,203.74963,-2.2112733,1237655494905954541
0.04711691,191.334,1.8109068,1237671764250460433
0.04711911,233.53449,1.9558608,1237651736854135045
0.04712294,191.11993,-1.8010848,1237671764248887550
0.04712995,209.26974,-1.7090316,1237655495445250206
0.04713435,202.34348,0.83817274,1237648722314264726
0.04713511,154.86427,-0.034526726,1237648721219748023
0.04713756,148.76194,0.75748407,1237648722290802828
0.0471383,207.82895,-1.4884898,1237671992953667761
0.04714235,143.79818,2.5720869,1237654599950008513
0.04714363,154.29657,2.6584827,1237651754535944357
0.04714447,190.85144,-0.3595986,1237671764786413688
0.0471465,153.53168,-0.87430966,1237648720145416468
0.04715088,203.92922,-2.2543891,1237655494906020034
0.04715174,193.34825,-0.42510122,0
0.04715184,177.22173,1.0572903,0
0.04715209,191.83044,0.40485239,1237671265496858881
0.04715846,153.53958,-0.89842379,1237648720145416308
0.04716071,198.75884,0.45281519,1237648705120698498
0.04716177,179.37503,0.60252938,1237674651002142981
0.04716412,193.90897,-0.5906666,1237648720699981836
0.04717178,179.85256,1.4340526,1237651752399667275
0.04717308,151.0909,0.53420176,1237651801771475037
0.04717365,202.7938,-1.7942567,1237655495442432294
0.04717407,154.71135,-1.1437482,1237651799625564392
0.04717635,182.35792,-2.968897,1237650369946124423
0.04717818,177.17597,-0.2787319,1237671127515201683
0.04718106,150.39231,-0.90711758,1237648720144040242
0.04718365,195.54875,-1.5909826,1237650762934255790
0.04718389,203.46309,-1.2327542,1237648702975246529
0.04718439,194.89208,-2.3017676,1237650761860186284
0.04718477,199.48094,2.071287,1237651753481994366
0.04718691,194.9758,1.6087045,1237651735226679371
0.04719218,154.92359,2.8362299,1237653665797898327
0.0471931,170.40479,2.7883369,1237654030328070537
0.04719317,198.28588,1.1535092,1237648722849366101
0.0471938,246.24127,-0.69754762,1237648703530860809
0.04719725,150.7797,0.54773925,1237651801771278588
0.04720235,199.66978,-0.82294943,1237648703510478991
0.04720536,245.17725,0.51615416,1237648705141015074
0.04720632,149.00576,0.35802082,1237648721754062996
0.04720658,211.67764,1.9145146,1237651753487302745
0.0472068,151.03868,0.61271641,1237651801771409649
0.04720903,238.10434,2.4533653,1237654879673450679
0.04721083,199.46229,-1.8632572,1237655495440924944
0.04721273,195.2221,-0.87566858,1237648720163635352
0.04721433,154.78919,-1.2410468,1237654668663914586
0.04722118,199.72268,-0.20062725,1237651203695116443
0.04722258,202.49099,-2.0143955,1237655499200790617
0.04722658,174.23137,-1.7490997,1237650371553132672
0.04723109,174.50537,2.769697,1237654030329839802
0.04723289,150.55699,-1.1398106,1237651799623729321
0.04723545,190.79128,-1.4412173,1237671764785889377
0.04723628,198.4549,2.5373555,1237651754018406500
0.04723661,199.16554,-0.96438148,1237648720165404809
0.04724061,179.85167,-0.41091878,1237674649928663140
0.04724146,226.6734,1.2082161,1237655468061294817
0.04724319,172.79545,2.4757594,1237651754007199791
0.04725127,154.58062,-1.1706977,1237654668663849240
0.04725183,150.63976,-0.9092971,1237648720144105602
0.04725308,190.77711,-0.43792219,1237671764786348272
0.04725394,170.27828,2.7239416,1237654030328004952
0.047258,239.80883,2.7875994,1237654880211042580
0.04725995,192.68539,0.40538848,1237671264423182654
0.04726082,198.9471,-0.4622879,1237651203157852378
0.04726475,150.40584,-0.9435057,1237648720144040094
0.04726521,190.23439,1.5870422,1237651735224582261
0.04726655,142.83144,-0.34440606,1237650795681677572
0.04726831,190.84788,-0.74095158,1237671764786217190
0.04726896,222.5183,-2.8075473,1237655691403526326
0.04727357,191.05755,1.675667,1237671266571125005
0.04727646,170.26785,2.9886702,1237651754542956836
0.04728331,190.9904,1.7271901,1237671266571190303
0.04728675,193.78575,2.088412,1237651753479503975
0.04729458,191.2911,1.6928209,1237671764250460213
0.04729665,167.26875,0.82917572,1237648722298929296
0.0473003,204.37721,0.47065076,1237648705123123392
0.04730162,239.7355,2.4430381,1237654879674171601
0.04730792,203.26463,-2.9967524,1237655498127376738
0.04730799,170.00831,2.1520624,1237651753469083770
0.04730976,149.70775,0.16144659,1237651801233948916
0.04731026,169.75802,-0.97912251,1237648720152494164
0.04731216,177.16657,-0.26592266,1237671127515201553
0.04731261,177.84434,0.11732428,1237674650464616566
0.04731267,202.13891,-2.2156221,1237655494905233584
0.04731286,153.68897,-0.8794834,1237648720145481936
0.04731427,240.73728,2.5899016,1237651737931022866
0.04731878,174.32623,-0.86572045,1237648720154525835
0.04731995,179.34598,0.48718889,1237674651002142925
0.04732469,193.93307,2.753031,1237651736836767940
0.04733117,245.19271,0.78309564,1237648675069559475
0.04733612,190.72529,-0.49819772,1237671764786348233
0.0473381,144.93277,-0.62830073,1237648720678486449
0.04734021,177.16846,-0.28619944,1237671127515136238
0.04734126,201.28137,0.91589211,1237648705658683565
0.04734165,201.77987,0.96970846,1237648705658880113
0.04734555,154.75668,-1.2169499,1237654668663914728
0.04734872,195.22704,-1.2242184,1237648702971642125
0.04735294,177.88109,-0.051019159,1237648721229774924
0.04735311,191.62915,0.42457589,1237671763712999763
0.04735615,148.08728,0.97031516,1237650797294583901
0.0473564,174.12969,2.7500604,1237654030329708673
0.04736132,179.79046,0.0018842144,1237674650465468497
0.04736141,203.0281,0.51736123,1237648705122533622
0.04736828,191.21264,-1.4879758,1237671764249018563
0.0473687,246.39596,-0.74730391,1237648703530926742
0.04736894,193.39552,-2.2382477,1237650371024650438
0.04737234,170.50199,2.8379532,1237654030328135791
0.0473737,154.81702,2.6525776,1237651754536206439
0.04738048,204.27699,0.36797284,1237651504880615503
0.0473809,199.50737,1.7361636,1237651752945123473
0.04738104,175.62897,-2.2515163,1237671140406264008
0.04738231,178.8018,1.2922435,1237651752399208577
0.04738238,199.36374,-2.3386759,1237650761862152312
0.04738384,179.77182,1.9099249,1237651735756865632
0.04738678,193.4277,-0.5664771,1237648720699719747
0.04738951,195.01554,1.0336834,1237648705655931000
0.04738984,154.75502,-1.2435393,1237654668663914726
0.04739361,177.30345,-0.56447337,1237671126978199794
0.04741072,191.50576,-1.0731985,1237671763712344278
0.04741156,199.36258,2.1085139,1237651753481928809
0.04741164,190.52473,-0.044831543,1237648721235345570
0.04741273,194.85744,-2.248459,1237650371025305639
0.04741336,213.69781,-0.0031269773,1237648721245503520
0.04741625,194.04415,-2.9888827,1237650369951236183
0.04741679,178.00822,0.94223952,1237671139871162481
0.04741794,204.08481,-0.41274751,1237648704049250518
0.04741795,172.64623,2.6011663,1237651754007134305
0.04742222,191.04071,1.3547472,1237671266570993889
0.04742468,193.74216,2.943093,1237651754553180382
0.04742923,173.58453,-1.3488502,1237650372089741466
0.04743593,201.12796,1.4373909,1237651735229366378
0.04743769,173.58356,2.7737862,1237654030329446620
0.04744093,179.34421,1.4951418,1237651735219798159
0.04744374,198.85348,1.1286887,1237648722849628241
0.04744472,246.28567,-0.6478557,1237648703530861302
0.04744924,193.92302,2.7134801,1237651736836767926
0.04745384,240.00873,2.7300097,1237654880211108224
0.04745452,144.22782,0.1742846,1237650796219138420
0.04746303,146.57607,2.8843275,1237654604246089922
0.04746839,202.23571,0.72287331,1237648722314199086
0.04747116,199.59883,1.4771595,1237651735228645568
0.04747608,198.0276,-2.6822211,1237650761324691645
0.04747721,213.75721,-2.6000997,1237655494373474540
0.04747756,149.85915,-0.25391978,1237651800697143553
0.04747811,148.97539,0.33293438,1237648721753997595
0.047484,199.23289,2.9641481,1237651754555605125
0.04748411,153.34334,-0.87179442,1237648720145350846
0.04748446,199.92005,1.3184241,1237651752408449167
0.04748611,202.83088,0.52107883,1237648705122467991
0.04749059,180.40957,1.9918836,1237651735757127854
0.04749439,178.153,0.91520457,1237671126978986085
0.04749686,206.80646,-0.67132914,1237648703513559257
0.04749695,199.00941,-1.5564962,1237655495977599048
0.04749704,170.08342,2.525658,1237651754006020275
0.04749906,207.60453,-1.8931986,1237671992416927897
0.04750192,174.12225,-1.7355723,1237671142553616599
0.04750311,203.39556,-0.83826007,1237648720167240036
0.04750386,189.69281,0.41831611,1237648721771823259
0.04750508,154.52169,1.2919412,1237651735208919186
0.0475081,213.69646,-0.0036810543,1237648721245503521
0.04750877,193.76156,-0.66349822,1237648703507857597
0.04751074,148.60079,0.82368597,1237648722290737224
0.04751079,200.524,0.72218056,1237648722313478289
0.04751554,233.43357,1.5109431,1237651736317198782
0.0475181,193.63383,1.7594256,1237651752942567554
0.04752426,154.04075,2.9586123,1237653665797505133
0.04752627,195.01955,1.6750381,1237651752943157382
0.04752766,198.48625,2.1228583,1237651753481535699
0.04753666,213.9885,-2.0915935,1237655692473532654
0.04754238,168.65974,-0.6104724,1237648720688906386
0.04754457,193.75817,0.25963864,1237648721773658261
0.04754458,193.35854,-2.2572308,1237650371024650380
0.04754539,149.84664,2.6938116,1237653665795670157
0.04754842,191.6104,0.52260913,1237671763713064970
0.04755105,179.4455,0.62863439,1237648722304237756
0.04755318,148.81045,0.61289957,1237651801770426528
0.04755447,192.73096,-1.489785,1237650762933010590
0.04756203,174.72828,2.77745,1237654030329970731
0.04756487,191.44276,1.708041,1237671266034319476
0.04756723,191.90922,-1.7063285,1237671763175211298
0.0475678,199.20978,2.9956254,1237651754555605087
0.04756802,191.30366,1.8048021,1237671764250460325
0.04756837,211.10827,-0.35614922,1237648704052330747
0.04757042,191.32001,1.7429123,1237671764250460261
0.04757104,180.83211,1.6728958,1237651752936931483
0.04757176,147.80827,1.4847979,1237653664184140041
0.04757192,199.45356,-1.857972,1237655495440924938
0.04757758,191.01725,-1.722425,1237671266569683158
0.04758086,199.67907,-0.17889562,1237651203695050825
0.04758606,211.71577,0.85014379,1237648705663205474
0.0475889,148.54937,-0.066125284,1237648721216995401
0.04758916,147.62401,1.75976,1237651753459318936
0.04758949,203.45788,-1.2411342,1237648702975246532
0.04758967,239.49393,2.8030258,1237654880210911441
0.04759659,193.68361,-2.9066174,1237650369951039632
0.04759732,194.09583,-2.8421982,1237650761322987690
0.04760587,193.57483,-2.5897606,0
0.04760699,177.55191,-0.46261324,1237671126978330713
0.04760759,193.21424,-0.32180475,1237648704044531800
0.04760969,198.19241,1.3382566,1237651752407662757
0.04761049,194.96736,1.6403502,1237651752943157333
0.04761103,191.1571,2.8590567,1237671266571649098
0.04761279,191.47052,1.6396144,1237671266034254094
0.04761869,193.59988,-2.6658614,1237650370487910512
0.04762077,212.19793,1.3179675,1237674604289327245
0.04762096,180.52102,2.2231071,1237651753473671305
0.04762284,193.9094,-0.95823015,1237648720163111122
0.04762306,190.65078,-0.74446744,1237671764786217163
0.04762444,193.46502,1.368567,1237651752405631083
0.04762629,193.81908,0.24688776,1237648721773658181
0.04762832,176.04897,-1.8656862,1237671140406526181
0.04762926,175.65954,1.1226573,1237671142555058442
0.04762968,192.40916,2.7556135,1237671264961036350
0.04763122,206.41116,0.042365564,1237648704587170257
0.04763432,199.26416,-1.9181693,1237655495440859379
0.04763916,190.75048,-2.9132632,1237671764785299575
0.04764071,196.77093,2.7269983,1237651736838013092
0.0476416,151.03892,0.4248744,1237654670809759962
0.04764469,211.6046,0.89289899,1237648705663140008
0.04764753,206.19298,0.65668172,1237671958056403066
0.04765007,203.5205,0.21706315,1237651504880287979
0.04765368,246.33721,1.2435825,1237648675606954669
0.04765394,172.0407,2.8086452,0
0.04765466,189.32439,1.5658459,1237651735224189044
0.04765574,177.87896,-0.0777687,1237648721229774911
0.04766601,245.57038,0.642896,1237655551279759623
0.04767463,211.39751,0.18499064,1237648704589332671
0.04767711,245.271,0.8974755,1237648705677885708
0.04768572,246.49869,-0.68087529,1237648703530992234
0.04768598,199.90518,0.84554401,1237648705658028238
0.04768648,226.91862,0.91053628,1237648705669890106
0.04768935,205.49588,0.60149165,1237648705123647505
0.0476928,190.78359,2.9135693,1237671267108585627
0.04769358,142.83363,-0.3455557,1237650795681677573
0.04769396,200.04749,1.2718146,1237651752408514694
0.04769415,194.19108,2.6638744,1237651754016506004
0.04769506,193.52761,-1.2839708,1237650372098457785
0.04769705,194.38952,1.370469,1237651752406024210
0.04770138,196.18592,1.954178,1237651735764074577
0.04770495,170.10167,2.9348996,1237651754542891162
0.04770713,213.80041,-1.8985601,1237655499205771472
0.04770718,239.78973,2.7995765,1237654880211042320
0.04770836,213.71187,-2.1926499,1237655494910280006
0.04770873,147.65778,0.42546506,1237650796757516592
0.0477104,189.89664,-2.7462433,1237650761321152686
0.04771312,211.03082,0.14400858,1237648704589201535
0.0477161,245.23454,0.89401453,1237648705677886008
0.04771741,180.81806,1.6354886,1237651735220453501
0.04771844,176.74626,-1.0941171,1237674648853545080
0.04771876,191.49384,0.26076909,1237648721772609791
0.04772069,191.41966,1.9752874,1237671266034450476
0.04772436,205.81206,0.60750216,1237648705123778715
0.0477248,198.69672,1.5668434,1237651735228252521
0.04773235,216.41069,-2.1683413,1237674655289901331
0.04773498,213.79607,-1.6352395,1237655495447216328
0.0477367,195.14812,1.7864832,1237651752943222896
0.0477382,194.89999,0.87739354,1237648705655865521
0.04773903,178.44285,0.3296136,1237648721766908058
0.04774006,193.93808,-0.6435752,1237648703507923174
0.04774265,198.69419,1.5665495,1237651735228252524
0.04774422,199.86259,-2.7394933,1237655494367379641
0.04774533,193.97964,2.9742896,1237651754553311310
0.04774582,193.71814,0.020065982,1237648704581599445
0.04774652,170.17465,2.4648956,1237651754006020367
0.04774921,198.84867,1.1439424,1237648722849628226
0.04774925,163.53433,0.36103057,1237648721760419955
0.04776021,190.6609,-2.0398277,1237671764785627443
0.04776733,170.42534,2.8685612,1237651754543022304
0.04776745,168.63081,-0.57432552,1237648720688906359
0.0477696,173.29342,2.8160249,1237654030329315515
0.04777259,193.96702,2.7989364,1237651736836833519
0.04778844,170.421,2.7328232,1237654030328070552
0.04778934,174.2469,-1.8747081,1237671129661440089
0.04778952,191.17895,1.7847847,1237671266571190565
0.04779007,191.81621,1.378619,1237671265497317566
0.04779048,199.56248,-1.7443591,1237655499736416472
0.04779326,191.17638,-1.4983778,1237671764249018547
0.04779519,177.15681,-0.23405524,1237671127515201762
0.04779597,198.06388,0.59861945,1237648705120370849
0.04780018,192.45383,-2.4657243,1237671762638012455
0.04780018,177.30164,2.6807003,1237671129126928544
0.04780681,173.06051,-1.3030137,1237650372089544801
0.04780715,193.34936,-0.42319243,1237648720699719806
0.04781106,179.72104,1.1980494,1237648722841239644
0.04781191,218.72428,-1.1372057,1237648702981931189
0.04781422,199.36004,-1.7685907,1237655499736285638
0.04781452,247.05739,-0.26789884,1237648704068059967
0.04781538,213.90093,-1.9813281,1237674602143285442
0.04781811,213.63562,-2.2028532,1237674601606349260
0.04782078,183.15426,1.3350575,1237651752401109158
0.0478208,239.8227,2.7456661,1237654880211042634
0.04782268,199.65664,-0.22689346,1237648704047349862
0.04782451,190.65749,-0.69430954,1237671764786217230
0.04782644,181.8585,1.5455746,1237651735220912334
0.04782669,240.4404,2.480415,1237651737930891467
0.04782832,204.38376,0.48536833,1237648705123123409
0.04783129,200.2277,-0.94119606,1237648720165863572
0.04783152,171.28081,2.7346986,1237654030328463540
0.04783304,212.93925,-0.23056707,1237648704053117153
0.0478336,173.12519,-1.3815024,1237650372089544715
0.04783518,238.1065,2.450551,1237654879673450669
0.04783631,235.67623,2.9036401,1237651822181155046
0.04783806,170.80571,2.4837203,1237651754006282409
0.04783935,199.18202,-0.9574302,1237648720165404835
0.04783951,239.72252,2.8588256,1237654880210976864
0.04784233,213.37345,-2.8264149,1237655498131832981
0.04784248,172.60915,-1.0328737,1237648720153739507
0.04784266,152.3945,-2.6351896,1237654871072178742
0.04784724,180.87191,2.6539573,1237651754010673274
0.04784726,238.66237,2.488593,1237654879673647573
0.0001488226,162.35528,1.1917801,0
0.0001766969,159.94885,0.0059917016,0
0.01707009,149.91172,-0.15272604,0
0.02623802,140.33302,2.549996,0
0.04869944,248.09338,-0.92264876,0
-0.01087583,228.33579,-1.445302,1237655499212128839
-0.01087496,239.85441,0.72529341,1237648675067265683
-0.009957891,193.97963,0.75632127,1237648722310595039
-0.009117275,241.63348,0.84802383,0
-0.007917888,166.08053,2.8649446,1237651754541121939
-0.006998132,164.30816,0.18503936,1237674650458718621
-0.006090426,176.88258,-2.9380333,1237650369943700339
-0.005656304,207.57393,1.6287147,1237651752948662516
-0.004787493,194.23423,-2.707617,1237650761323053304
-0.004018187,185.49188,-0.95537187,1237648720159376192
-0.003758192,208.54184,0.34393005,1237651504882516597
-0.003556782,224.05626,-0.091880585,1237648721250026377
-0.002083999,177.7286,-2.2259117,1237650371017834970
-0.002065604,171.33409,0.51519732,1237674650998669715
-0.001808668,177.91767,-2.7581107,1237650761315909925
-0.001090105,189.94396,1.0920665,1237648722845696581
-0.0007847922,208.84451,0.87977382,1237648705661960536
-0.0007658724,193.14335,0.53141633,1237648705118208689
-0.0007136425,227.65835,2.7672022,1237655470209171807
-0.0006859386,209.48207,1.3900654,1237651735232971022
-0.0005840707,182.80076,0.31130701,1237648721768809248
-0.0005786734,180.63279,-1.9957296,1237650762390831577
-0.0005783662,188.34571,1.9441969,1237651735760601699
-0.0005608885,171.14745,-1.4224748,1237650762923573508
-0.0005228961,230.06811,-1.5345864,1237655499212849926
-0.000322416,189.46597,0.80025883,1237648722308628979
-0.000299693,197.96535,2.5736668,1237651754018210086
-0.0002869652,162.27864,2.4375759,1237651754002547246
-0.0001595259,169.6004,0.62631483,1237674650997883508
-0.0001572958,139.15195,1.0916465,1237651752918712782
-0.0001277309,135.58765,1.0548762,1237674462023844838
-0.0001161286,185.28152,0.67917475,1237648722306794007
-0.0001059545,194.78527,0.39675625,1237648721774052029
-8.12463E-05,228.86185,2.3800336,1237655469672825838
-6.160156E-05,220.79146,2.3382455,1237651736848564756
-4.823274E-05,229.41026,-0.9578068,0
-1.903825E-05,90.872747,-0.6107382,1237646586103923255
6.219134E-06,161.92948,-1.183881,1237654668667060677
2.711084E-05,149.76866,-0.212058,1237651800697143770
8.026353E-05,158.49519,-0.96712614,1237648720147579457
8.069321E-05,186.41205,-1.4167689,1237650372095377803
8.44469E-05,159.40322,-0.81037106,1237654669202817618
0.0001011287,159.13902,-0.66863756,1237654669202751794
0.0001068984,162.16956,1.2396822,1237648722833572152
0.0001100799,192.77582,0.017900062,1237648704581206417
0.0001136297,187.47117,-1.0547578,1237648702968234601
0.0001154087,162.3346,0.83780413,1237648722296766912
0.0001159038,158.53187,0.25025931,1237648721758192331
0.0001242421,162.93417,-0.40636957,1237674649921257787
0.000163976,135.43957,0.57466173,1237674461486842703
0.0001649862,236.59264,-0.5677106,1237655693557170564
0.000168917,158.77948,-1.0447688,1237648720147710537
0.0001720793,135.46011,0.67603776,1237648722284970693
0.0001769916,159.2535,0.00993924,1237654670276493834
0.0001873985,220.2765,2.586037,1237651754564780701
0.0002076722,135.50566,0.66265824,1237648722284970789
0.0002159298,157.15306,-0.094406092,1237648721220731506
0.0002191803,133.89821,0.81921667,1237648722284315088
0.0002315873,228.55631,-0.76483666,1237648703523128152
0.0003097303,134.57214,-0.13381638,1237648721210835451
0.0003696911,188.07086,0.42171163,1237654670826013038
0.0004259415,133.8071,0.78881778,1237648722284249949
0.000439946,128.43311,0.55226542,1237650796749128572
0.0004865947,218.66504,-2.3928544,1237655691938694116
0.0005437097,228.89356,-2.6897402,1237655497601713076
0.0005463745,206.38435,-1.1593146,1237671991342662462
0.0005735384,190.41508,0.01434258,1237671765323416145
0.0005862796,134.23033,2.724491,1237654604777521567
0.00059218,165.45623,2.001202,1237651753467117821
0.0007274006,168.89503,0.66178167,1237648722299584896
0.0007310262,177.91954,0.50960015,1237671126978789775
0.0007360188,185.64276,1.0267078,1237648705651802632
0.0007922802,183.5278,1.6611131,1237651752938111538
0.0008070371,176.62958,-0.85002848,1237671140407050828
0.0008391041,188.43842,-1.3011968,1237650372096229976
0.0008693603,190.04282,0.48614,1237648705116832057
0.0009229794,124.97133,-0.450379,1237648720669770626
0.001045731,186.02226,0.80410097,1237648722307121679
0.001054426,170.76432,1.9890918,1237654029254459696
0.001227385,164.64462,1.2894057,0
