z,ra,dec
  0.077121,189.59079,8.1675273
  0.077123,202.81494,1.7833515
  0.077127,184.81671,5.1001506
  0.077142,188.17021,1.260189
  0.079016,13.661375,-8.6610435
  0.079022,214.25479,9.3872496
  0.079024,208.26551,5.1382374
  0.079028,131.36873,3.0420308
  0.079037,25.585148,-0.5760562
  0.079043,177.61867,6.6488519
  0.079043,195.1491,1.1269294
  0.079047,206.33472,5.1220817
  0.079051,145.2223,8.4492427
  0.079060,14.47195,0.43043454
  0.079072,207.98077,3.9768206
  0.079098,176.1064,-1.9966656
  0.079105,228.79561,5.2106261
  0.079109,125.3599,8.0321825
  0.079114,227.84239,6.1699889
  0.079116,227.55417,5.6039215
  0.079121,182.787,-0.7183223
  0.079123,14.982071,0.26082729
  0.079128,225.55461,-2.5193666
  0.079130,127.97582,9.668424
  0.079131,200.97449,-3.5223978
  0.079134,184.36931,4.1833196
  0.079147,193.91245,8.6899484
  0.079161,205.43423,1.5445557
  0.079165,208.1747,5.1401559
  0.079168,26.281652,0.95743601
  0.079174,203.85033,2.7466863
  0.079174,344.85548,-9.4969803
  0.079181,202.87495,2.3040753
  0.079200,340.28999,-7.9623925
  0.079210,182.4769,-0.9181724
  0.079211,235.83668,-0.19317916
  0.079211,228.82488,8.2193981
  0.079212,227.82231,5.2221446
  0.079217,188.64916,3.4100399
  0.079233,139.99244,7.0657095
  0.079234,2.140561,0.02442578
  0.079245,232.43266,9.8283924
  0.079254,26.964767,-0.28845872
  0.079254,211.63178,6.0703306
  0.079260,226.26835,5.0676425
  0.079263,205.99161,5.7361528
  0.079268,126.8607,8.6193101
  0.079270,205.68043,2.1323196
  0.079270,178.04359,-2.7793045
  0.079275,211.8872,7.6876877
  0.079277,193.15383,8.2063841
  0.079281,192.74511,-1.155433
  0.079293,200.20122,5.8354591
  0.079301,227.97017,6.1792233
  0.079304,344.70859,-9.4425024
  0.079305,228.78975,5.3437583
  0.079308,314.26247,-7.0786269
  0.079311,228.77818,5.3288416
  0.079319,14.365465,-8.7552105
  0.079324,226.89707,8.6281337
  0.079328,140.23096,6.8368132
  0.079336,187.52606,3.0309529
  0.079342,207.12967,8.2949126
  0.079353,188.02679,1.4917721
  0.079354,231.13295,4.1713
  0.079356,210.38474,6.871093
  0.079356,177.11587,-0.66390664
  0.079377,149.70427,1.0812433
  0.079385,227.72044,4.8510207
  0.079388,13.710299,0.47388297
  0.079405,126.05206,9.4277164
  0.079414,147.22712,8.0298121
  0.079415,227.35219,9.7709912
  0.079415,207.17231,4.9600848
  0.079427,228.3516,4.5729516
  0.079462,205.0596,3.9886631
  0.079465,178.23924,3.3150707
  0.079483,138.64416,7.5557221
  0.079502,149.95003,4.3804096
  0.079507,231.53425,3.0259287
  0.079509,179.40156,7.6594396
  0.079513,0.84367102,1.0578532
  0.079536,356.306,-0.18203181
  0.079539,206.9295,4.5134754
  0.079542,207.13748,4.9345969
  0.079555,226.7316,8.597901
  0.079557,207.29013,4.0800948
  0.079563,210.19845,9.6475687
  0.079564,187.56622,3.004324
  0.079565,152.28317,8.685659
  0.079567,202.72484,1.4065092
  0.079571,227.61188,4.0804378
  0.079576,187.60635,3.0584887
  0.079581,207.76791,7.7278097
  0.079583,210.29248,9.8484503
  0.079586,188.44753,2.0238755
  0.079595,125.88971,8.5502626
  0.079598,22.659056,0.11487525
  0.079600,139.23249,8.0498766
  0.079601,191.23068,0.87809744
  0.079608,23.674293,-0.60419563
  0.079610,188.78815,4.2960515
  0.079610,28.121762,-9.4787692
  0.079615,152.13695,9.0583268
  0.079617,202.12979,1.1342668
  0.079620,213.88501,4.9507711
  0.079625,191.59843,8.3734493
  0.079633,192.10447,5.8504383
  0.079635,179.14618,1.9133983
  0.079636,195.45513,-2.5961919
  0.079637,141.31997,7.0428163
  0.079640,209.36883,6.3519387
  0.079642,182.88362,0.13183691
  0.079655,209.19277,5.7447215
  0.079660,131.96934,3.7283864
  0.079664,211.0925,5.4431235
  0.079672,0.6027484,0.53515271
  0.079700,152.932,2.0720732
  0.079706,201.9964,1.4488278
  0.079712,29.539305,1.0374612
  0.079725,326.11919,-8.822918
  0.079727,177.94062,6.0536408
  0.079733,193.59496,8.9312811
  0.079737,183.91553,3.161944
  0.079738,206.61469,7.9914696
  0.079738,203.76701,1.347297
  0.079741,26.530268,-0.61759955
  0.079749,190.58963,0.17708644
  0.079749,166.0673,2.4165356
  0.079752,328.54719,-8.0902196
  0.079759,29.175253,1.1139355
  0.079765,215.02878,7.5554751
  0.079765,23.764292,-0.9076755
  0.079770,168.2669,2.5029874
  0.079771,180.74273,0.03020177
  0.079773,148.3768,0.44866958
  0.079777,226.54526,8.9291066
  0.079781,212.43147,6.3075305
  0.079791,209.04553,5.6648886
  0.079792,186.3277,2.0573256
  0.079793,176.43607,7.6939639
  0.079797,226.90779,4.5097865
  0.079798,235.91675,-0.06984182
  0.079801,228.72872,8.1155518
  0.079806,201.32483,0.01147167
  0.079807,22.73137,0.37016804
  0.079828,202.21461,9.9056671
  0.079829,138.48792,7.3323198
  0.079833,168.15358,2.4988689
  0.079838,205.21164,7.1040744
  0.079846,196.84067,-1.6327348
  0.079850,28.651376,0.18684456
  0.079854,213.7841,4.5844206
  0.079858,227.00646,3.8761641
  0.079860,195.74567,4.4161165
  0.079862,203.32659,1.3417035
  0.079863,213.0597,6.4555561
  0.079865,192.00499,6.7782659
  0.079869,176.17062,-0.95350947
  0.079886,338.00244,-8.4248724
  0.079890,178.93269,7.8126602
  0.079890,183.45351,6.0679253
  0.079892,345.11509,-9.9226203
  0.079892,212.44801,6.3005663
  0.079904,213.08823,8.3665727
  0.079908,196.39864,7.8240153
  0.079916,204.28812,2.673633
  0.079919,315.29534,-0.63330534
  0.079923,208.99274,7.2657154
  0.079953,190.66396,0.56964062
  0.079959,243.50068,8.1973432
  0.079960,229.45979,8.5588554
  0.079966,187.91337,-0.0849855
  0.079967,193.83229,8.3901956
  0.079972,223.62565,8.5807338
  0.079975,235.26059,7.393072
  0.079992,213.52689,8.7221999
  0.079993,228.84139,8.1816603
  0.080003,227.92949,6.2979465
  0.080009,16.28271,-9.7090124
  0.080013,153.84527,0.54927571
  0.080023,27.424443,1.2004463
  0.080024,227.57245,5.5586126
  0.080024,226.29343,4.998826
  0.080029,332.04903,-9.3844742
  0.080029,126.74811,8.869539
  0.080030,10.674844,-9.2919994
  0.080032,238.02318,4.515893
  0.080036,141.01079,6.9413829
  0.080037,178.19728,5.7058885
  0.080043,356.30065,-0.16240377
  0.080044,231.40901,3.6895434
  0.080044,193.09107,7.0197339
  0.080045,184.3234,3.6878222
  0.080046,195.28579,-2.4395273
  0.080047,211.51671,6.2185654
  0.080047,226.93683,7.141804
  0.080049,188.48382,5.6286572
  0.080055,206.27598,6.4291138
  0.080061,184.16719,3.7087157
  0.080067,212.44012,6.3901963
  0.080073,130.36428,3.0396582
  0.080079,184.6404,5.1057344
  0.080092,138.70298,7.5539995
  0.080094,227.66209,5.1825781
  0.080111,29.217426,1.0744119
  0.080118,213.91961,4.6016823
  0.080125,223.35895,5.5518088
  0.073143,167.83507,7.8363011
  0.073146,143.41209,1.6298837
  0.073148,192.11301,4.7370755
  0.073159,177.7357,6.5157627
  0.073162,195.73156,3.3124116
  0.073174,358.75,-9.2675301
  0.073180,234.30978,7.3119277
  0.073186,227.7043,5.7338452
  0.073195,166.90223,8.1439454
  0.073202,317.3102,-7.7385553
  0.073206,157.88669,8.0096222
  0.073221,169.09878,7.9634871
  0.073224,137.77938,4.2037528
  0.073263,13.918991,-8.9455082
  0.073280,189.40361,7.8530868
  0.073290,227.49978,5.6787346
  0.073297,157.10883,3.7466482
  0.073301,147.49522,0.54003891
  0.073309,57.803209,-6.931257
  0.073311,147.51579,6.6848776
  0.073332,227.82069,5.8304002
  0.073337,189.76762,0.97114356
  0.073340,155.2019,2.0854255
  0.073343,123.40019,7.7226658
  0.073347,235.759,7.8488615
  0.073349,183.89729,7.6939781
  0.073358,14.470665,-8.9194577
  0.073364,155.56809,2.3369151
  0.073371,211.6281,1.9746547
  0.073380,227.62638,5.5018682
  0.073380,169.61901,-1.1365753
  0.073383,190.22976,3.4739482
  0.073393,45.296035,1.0256057
  0.073397,186.17434,7.7809271
  0.073441,195.78554,-2.8554479
  0.073449,197.86708,6.4633264
  0.073458,160.88479,4.2166838
  0.073464,140.92484,0.32468633
  0.073469,46.316536,0.62779026
  0.073495,130.1973,7.5614171
  0.073501,221.62642,1.1041482
  0.073506,189.79291,6.2628647
  0.073512,35.093082,-0.36932078
  0.073516,164.17123,4.7722784
  0.073529,182.11049,7.2587519
  0.073565,205.66192,0.7020205
  0.073573,43.672907,0.73643893
  0.073587,170.82331,1.2103726
  0.073591,165.76272,7.8564036
  0.073599,158.14997,-0.76007458
  0.073605,35.760877,-0.142191
  0.073623,1.1764957,-0.64413497
  0.073629,217.79662,-2.6222013
  0.073644,24.052127,-9.2677098
  0.073654,328.44859,-8.7105702
  0.073662,159.90715,5.2246611
  0.073688,174.22247,1.4320948
  0.073707,165.34169,-1.1402162
  0.073717,3.6863096,-9.6764395
  0.073719,171.06359,1.014463
  0.073722,163.62532,-0.99742336
  0.073744,186.18898,7.7914276
  0.073745,172.46092,1.7913095
  0.073757,226.77228,-1.5036563
  0.073780,328.65775,-8.6563139
  0.073788,189.7348,6.1583835
  0.073791,13.117073,-8.6677372
  0.073793,30.930972,1.270636
  0.073804,202.46923,8.8633333
  0.073812,174.51457,1.7005349
  0.073834,189.56902,1.6202547
  0.073834,232.75123,6.9522059
  0.073839,183.43095,3.1788802
  0.073857,167.70943,7.8502859
  0.073858,130.67037,2.1196494
  0.073876,168.07776,2.610634
  0.073882,341.11286,-8.2125068
  0.073891,189.60402,2.4434062
  0.073909,167.38622,7.9583531
  0.073914,189.41204,6.3003551
  0.073916,177.69201,5.676428
  0.073919,339.93664,-9.2602543
  0.073921,227.63496,5.8915582
  0.073925,359.28386,-9.0352533
  0.073925,129.44333,8.8268416
  0.073931,232.6802,7.0694569
  0.073935,179.15678,4.9951948
  0.073936,189.24046,7.3328113
  0.073936,156.2794,8.5977269
  0.073940,143.91223,4.0219758
  0.073947,16.964499,-0.3827087
  0.073962,148.57231,7.1541997
  0.073964,148.87144,7.0741247
  0.073967,12.558431,-9.1020743
  0.073972,202.67268,9.0696074
  0.073977,201.84159,-1.0086761
  0.073997,175.79284,5.4353521
  0.073999,171.26996,4.1376182
  0.074013,200.47994,-0.31365954
  0.074024,189.59366,1.3223214
  0.074024,166.55849,9.065154
  0.074027,172.5565,1.4350167
  0.074028,181.21891,3.3709998
  0.074034,358.77843,-9.3755838
  0.074043,44.877206,0.84804706
  0.074044,157.32596,3.0880933
  0.074060,186.01939,7.6771551
  0.074063,196.1866,-3.430998
  0.074069,171.66649,3.4816159
  0.074069,127.50217,9.9742932
  0.074069,143.07932,9.6373947
  0.074077,36.444127,1.1779882
  0.074077,7.3355991,-9.5810946
  0.074080,205.43377,0.44021196
  0.074092,166.85149,7.0656375
  0.074101,187.3115,6.723866
  0.074117,209.914,-1.8979605
  0.074119,168.62261,8.1182283
  0.074119,171.7513,1.3856084
  0.074122,205.60896,0.69617203
  0.074133,358.74815,-9.2470669
  0.074142,159.29502,-0.69015552
  0.074143,340.5995,-9.1156857
  0.074147,227.54307,1.5481547
  0.074157,234.08702,7.3418063
  0.074162,128.71932,9.8212812
  0.074167,172.11701,2.9172099
  0.074177,39.71042,-0.03075889
  0.074181,243.35936,5.5958407
  0.074182,199.60548,3.3604742
  0.074185,232.02858,1.4635521
  0.074188,170.74033,1.0458138
  0.074190,199.51888,0.93954016
  0.074203,143.10827,9.4486268
  0.074242,197.59985,5.2350145
  0.074253,176.09392,-1.9870341
  0.074261,198.21304,1.0018011
  0.074282,184.39694,3.548666
  0.074285,166.84872,2.9747919
  0.074286,188.30601,3.2003314
  0.074289,163.46701,5.3925326
  0.074294,173.463,5.9393446
  0.074298,128.63809,3.7029882
  0.074300,236.01008,5.4601893
  0.074301,177.47209,5.7007857
  0.074303,171.03154,0.97186603
  0.074304,17.220913,-0.42324443
  0.074306,198.16242,1.0609357
  0.074311,171.67619,-1.4590083
  0.074326,153.62892,8.1672053
  0.074329,164.70502,4.6782033
  0.074335,174.42324,2.4131643
  0.074351,172.28918,1.4929561
  0.074361,187.93196,6.5499543
  0.074361,326.81412,0.72435261
  0.074379,171.26021,3.0113175
  0.074379,221.50703,3.0660546
  0.074383,183.00003,5.2105944
  0.074384,227.36356,5.3894986
  0.074403,172.41237,3.6188976
  0.074409,182.58293,5.3736081
  0.074410,356.24723,-9.715922
  0.074414,176.21509,6.7776813
  0.074416,231.94917,6.7841565
  0.074416,358.75294,-9.4399989
  0.074423,167.31224,7.2889306
  0.074428,189.65162,6.189441
  0.074432,233.4596,6.2347359
  0.074434,168.11719,7.953616
  0.074434,181.80649,7.0353118
  0.074436,184.72433,1.2660119
  0.074441,232.0247,8.1078847
  0.074441,174.11702,1.3064608
  0.074443,227.60605,5.8411236
  0.074466,189.71432,1.6183463
  0.074485,19.426192,-0.74662439
  0.074495,178.38704,4.4131546
  0.074532,171.94188,1.4124189
  0.074547,232.25664,1.382635
  0.074550,174.83789,4.3743282
  0.074561,36.382431,-9.1434401
  0.074571,230.44438,8.5054427
  0.074580,137.91243,9.8072511
  0.074591,26.995426,-8.1507988
  0.074612,359.22477,-0.78389831
  0.074619,25.25533,-8.3906585
  0.074626,183.17613,2.9398912
  0.074644,141.04411,6.2718802
  0.074648,173.43868,1.3257527
  0.074650,184.57683,2.4887589
  0.074659,166.54908,0.73881844
  0.074660,202.99205,8.7025287
  0.074664,168.14151,0.27381409
  0.074664,209.08652,-3.3387877
  0.074665,227.13347,7.5856251
  0.074667,166.46535,3.4221521
  0.074672,137.57676,4.4404243
  0.074685,184.30858,1.5888146
  0.074687,186.95232,6.9785868
  0.074693,209.77709,3.0576542
  0.074697,233.22923,9.8785123
  0.074722,328.57494,-8.6003578
  0.074740,358.90777,-9.63424
  0.074741,173.85337,0.62974913
  0.077146,191.48829,-1.9715109
  0.077150,204.34712,1.6676781
  0.077150,229.78983,7.2542818
  0.077150,190.5547,3.7934256
  0.077154,238.18878,-0.55831435
  0.077159,179.44392,5.053217
  0.077159,150.73302,9.852124
  0.077160,184.77374,3.0714595
  0.077161,208.1227,-2.6534862
  0.077162,161.06012,9.6643201
  0.077164,131.48271,3.0294134
  0.077172,148.85973,6.9130348
  0.077173,227.13226,-2.3172073
  0.077173,238.07781,4.5110895
  0.077177,183.05506,2.7758753
  0.077178,188.68624,1.9446852
  0.077182,231.5883,6.716463
  0.077187,204.33228,1.681744
  0.077209,177.57488,6.8242681
  0.077218,184.50783,6.1039334
  0.077221,214.31789,-1.5892342
  0.077226,214.07415,4.1492356
  0.077229,179.01349,-0.04346882
  0.077230,207.28009,5.0700296
  0.077234,183.98828,3.189333
  0.077235,228.30821,5.9712122
  0.077244,184.38099,3.6156535
  0.077245,205.55869,1.9509469
  0.077253,235.24229,2.9463447
  0.077253,206.25909,2.983309
  0.077253,20.110241,0.69749589
  0.077257,182.22899,5.4601214
  0.077260,185.35239,3.9216459
  0.077262,205.08939,2.034298
  0.077264,227.44332,7.4829441
  0.077266,184.69861,3.4857517
  0.077268,178.21179,3.2860022
  0.077274,358.88994,-9.6547326
  0.077277,230.84642,6.8744445
  0.077283,18.456167,-0.72675479
  0.077284,227.78065,2.8671156
  0.077286,154.81894,9.9825335
  0.077290,172.34307,-1.0357559
  0.077291,162.94304,2.9081982
  0.077298,187.306,2.214919
  0.077301,177.78573,-3.2508244
  0.077309,182.15239,5.5996143
  0.077316,180.23406,2.6659334
  0.077320,180.61679,5.4599311
  0.077325,223.21328,-0.73996842
  0.077330,203.60914,2.5716558
  0.077333,182.16665,2.688162
  0.077338,344.24909,-8.1779174
  0.077343,179.79745,1.7102671
  0.077355,185.34408,8.8909889
  0.077357,232.23789,1.4189809
  0.077358,176.48603,-3.5043403
  0.077360,210.28232,5.952591
  0.077368,13.030248,-9.4912325
  0.077370,214.30356,0.53330329
  0.077376,29.249949,1.0546416
  0.077377,227.78242,5.884616
  0.077384,227.29822,8.3005661
  0.077384,184.70438,3.1433725
  0.077393,188.82624,1.588865
  0.077394,194.07493,-1.5897953
  0.077395,227.63787,4.7996923
  0.077396,185.13627,3.0042895
  0.077398,227.59666,6.0371621
  0.077405,178.09775,-2.7711251
  0.077409,10.551788,-9.6951702
  0.077422,174.44126,-1.3074459
  0.077423,178.98017,6.0029643E-3
  0.077425,19.612221,-0.18522484
  0.077432,228.28979,4.6239175
  0.077433,168.80377,0.59286549
  0.077441,201.97477,1.2478139
  0.077441,206.13565,2.9540915
  0.077445,20.096436,-0.07896096
  0.077453,161.75666,-0.29853848
  0.077475,204.38189,1.8190304
  0.077483,169.0005,3.4707259
  0.077486,232.64129,-1.2397562
  0.077489,180.69381,0.36767999
  0.077500,170.43156,-1.1984693
  0.077504,20.482164,0.06640308
  0.077516,227.81483,6.2588849
  0.077517,195.3458,1.1118715
  0.077522,23.153816,0.03546196
  0.077527,342.3506,-8.0272388
  0.077532,222.56391,3.2222321
  0.077533,196.9172,-2.358363
  0.077534,214.3486,1.6446917
  0.077537,206.95073,3.5978353
  0.077541,19.766845,0.44177107
  0.077551,230.0573,2.9924706
  0.077552,204.6719,9.0632908
  0.077557,131.2572,2.2966698
  0.077557,128.71232,9.7164214
  0.077558,131.87065,3.6878064
  0.077561,179.99841,1.8544614
  0.077561,186.42471,4.4957713
  0.077566,168.17008,2.4627784
  0.077567,204.95208,4.0473319
  0.077575,227.23861,7.887717
  0.077576,30.885731,0.23040088
  0.077605,160.94654,2.4628235
  0.077606,208.0725,4.0407454
  0.077618,175.39231,-1.202674
  0.077624,205.68169,3.2867054
  0.077624,182.09095,2.0243053
  0.077632,151.66493,5.9790789
  0.077634,208.20686,5.0708542
  0.077636,179.93557,1.2964482
  0.077636,237.03379,-0.44061326
  0.077644,19.006576,0.3810862
  0.077654,183.93833,3.249178
  0.077666,30.771087,0.23014618
  0.077668,184.53612,6.1093074
  0.077670,148.7917,6.8084506
  0.077676,227.95468,5.6404985
  0.077680,31.162812,-8.1012303
  0.077682,233.28004,7.1198665
  0.077693,175.72613,4.3970302
  0.077719,344.65135,-8.3907594
  0.077719,238.09953,4.4911763
  0.077719,229.97953,2.9854477
  0.077720,339.81103,-8.5393465
  0.077722,203.34589,2.0001953
  0.077724,214.68624,1.7341068
  0.077730,227.83489,6.0657077
  0.077731,160.51075,7.7732851
  0.077733,182.88109,0.22879455
  0.077736,232.23407,6.4517445
  0.077751,198.88124,5.0155621
  0.077757,234.54815,3.0278598
  0.077762,227.14005,6.1885041
  0.077764,29.081162,1.0731927
  0.077766,178.76255,2.168561
  0.077766,228.16454,8.680292
  0.077773,208.68017,7.1549863
  0.077776,153.48976,3.7765709
  0.077781,204.44139,1.7076627
  0.077782,184.60231,3.4535761
  0.077785,203.662,0.15405919
  0.077789,206.05294,7.2038831
  0.077793,228.01694,5.8591159
  0.077800,187.24352,2.1908459
  0.077804,174.68053,-1.5406451
  0.077805,185.91654,2.7877193
  0.077806,224.37468,5.7014497
  0.077811,183.71793,3.4660497
  0.077811,130.44851,0.81934008
  0.077829,178.24384,8.5318047
  0.077829,183.72943,2.0337397
  0.077838,210.19793,8.6207229
  0.077841,148.3652,6.3846403
  0.077842,149.60209,7.1123008
  0.077846,125.39228,7.2345392
  0.077847,20.486471,0.51056463
  0.077856,149.27914,5.6516558
  0.077858,159.45131,2.6426923
  0.077863,184.41157,3.6633438
  0.077877,176.4443,-3.5430836
  0.077878,215.42034,1.0234222
  0.077879,227.88019,6.2629836
  0.077879,150.77572,9.8076257
  0.077881,168.52522,2.3930064
  0.077883,227.39068,7.5153166
  0.077885,168.81447,2.5434684
  0.077892,178.10865,5.8479368
  0.077893,227.37534,8.8232543
  0.077898,224.51958,5.7645396
  0.077899,194.29617,8.7357374
  0.077905,227.66834,5.9560313
  0.077908,183.97075,4.7821084
  0.077912,148.16746,0.53038622
  0.077912,22.651789,0.4585415
  0.077913,186.08861,3.9720713
  0.077925,206.16043,3.0218216
  0.077927,340.52646,-7.8982379
  0.077966,184.66983,5.1839033
  0.077968,178.31542,1.2045941
  0.077970,204.29222,2.6518946
  0.077977,227.66786,4.3136121
  0.077981,235.43653,-0.20099159
  0.077982,180.91575,1.2045698
  0.077985,30.356324,1.0983264
  0.077987,148.96717,6.9985841
  0.077992,188.8987,1.7752686
  0.077995,184.36113,3.6178213
  0.077995,143.0851,8.8638232
  0.077996,132.64024,8.1880136
  0.078008,160.49797,2.6303141
  0.078014,227.33314,5.9039289
  0.078016,218.67568,0.91383394
  0.078042,201.1779,0.91788291
  0.078045,138.90561,6.9621327
  0.078046,131.89212,3.7135961
  0.078057,18.227694,-0.92827875
  0.078062,174.93343,-1.0295611
  0.078069,227.36593,7.537861
  0.078069,227.57229,5.7011854
  0.078070,129.51507,8.7304105
  0.080130,232.78334,0.32351965
  0.080137,159.90728,0.52819342
  0.080137,215.96237,7.636735
  0.080138,227.89726,6.2526823
  0.080138,236.73016,5.2996389
  0.080138,192.49145,6.2772493
  0.080140,196.82238,-1.4673728
  0.080142,130.05703,3.1046775
  0.080146,192.51251,-1.562606
  0.080151,161.07578,2.8506771
  0.080204,227.63192,5.9991927
  0.080211,192.97034,9.9711505
  0.080212,178.54348,7.9029358
  0.080220,135.09103,5.5396414
  0.080224,206.19281,2.838974
  0.080226,226.75496,8.7340403
